UNITID,EFYTOTLT
146205,17063
146205,17063
146241,1683
146241,1683
146278,3054
146278,3054
146296,25969
146296,25969
146339,1480
146339,1292
146339,188
146348,9292
146348,9292
146366,10215
146366,10215
146393,2215
146393,2215
146418,6870
146418,6870
146427,1455
146427,1455
146454,50
146454,50
146472,28102
146472,28102
146481,1700
146481,1668
146481,32
146490,756
146490,756
146506,24961
146506,24961
146533,428
146533,428
146603,11325
146603,11325
146612,8175
146612,5414
146612,2761
146667,1119
146667,665
146667,454
146676,1406
146676,1406
146685,13497
146685,13497
146700,1262
146700,1262
146719,17951
146719,11398
146719,6553
146728,263
146728,263
146755,316
146755,313
146755,3
146791,351
146791,351
146807,78
146807,78
146816,293
146816,293
146825,619
146825,619
146977,222
146977,222
147004,10690
147004,10690
147013,3771
147013,2859
147013,912
147031,132
147031,132
147129,645
147129,645
147165,762
147165,762
147244,2468
147244,2311
147244,157
147341,1297
147341,1297
147369,4618
147369,3796
147369,822
147378,27929
147378,27929
147396,104
147396,104
147411,7473
147411,7473
147439,115
147439,115
147536,7528
147536,1983
147536,5545
147590,1003
147590,180
147590,823
147642,101
147642,101
147660,3414
147660,3054
147660,360
147679,3989
147679,2613
147679,1376
147697,221
147697,221
147703,24215
147703,17416
147703,6799
147749,617
147749,617
147767,25325
147767,11080
147767,14245
147776,13342
147776,10678
147776,2664
147800,22619
147800,22619
147819,85
147819,85
147828,6199
147828,3896
147828,2303
147916,21375
147916,21375
147970,251
147970,251
148007,11073
148007,11073
148016,505
148016,505
148098,70
148098,70
148131,2139
148131,1284
148131,855
148140,305
148140,305
148177,3131
148177,3131
148256,14686
148256,14686
148292,7736
148292,7736
148335,4056
148335,3370
148335,686
148380,13995
148380,13995
148399,1049
148399,1049
148405,2020
148405,1120
148405,900
148487,7385
148487,4286
148487,3099
148496,3948
148496,2206
148496,1742
148511,2800
148511,144
148511,2656
148575,872
148575,539
148575,333
148584,5490
148584,1982
148584,3508
148593,130
148593,130
148627,4996
148627,3362
148627,1634
148654,6352
148654,3578
148654,2774
148672,4003
148672,4003
148724,60
148724,60
148821,6213
148821,6213
148849,104
148849,104
148876,2269
148876,2269
148885,251
148885,251
148937,5641
148937,5641
148955,126
148955,126
148982,269
148982,269
148991,3225
148991,3225
149028,383
149028,287
149028,96
149204,74
149204,74
149222,19844
149222,14779
149222,5065
149231,15879
149231,12506
149231,3373
149310,341
149310,341
149329,86
149329,72
149329,14
149365,11317
149365,11317
149499,28
149499,28
149505,1681
149505,1623
149505,58
149514,2885
149514,1143
149514,1742
149532,20004
149532,20004
149550,276
149550,276
149639,1251
149639,147
149639,1104
149727,19404
149727,19404
149763,644
149763,498
149763,146
149772,13555
149772,11156
149772,2399
149781,3289
149781,2547
149781,742
149842,25512
149842,25512
150048,515
150048,515
150066,2785
150066,2192
150066,593
150075,18
150075,18
150136,23275
150136,17690
150136,5585
150145,2167
150145,1904
150145,263
150163,5080
150163,4157
150163,923
150172,1352
150172,1138
150172,214
150215,207
150215,207
150251,299
150251,299
150288,360
150288,360
150303,292
150303,292
150400,2328
150400,2328
150428,84
150428,84
150437,98
150437,98
150455,1223
150455,1111
150455,112
150534,2862
150534,2700
150534,162
150604,1059
150604,1059
150668,984
150668,918
150668,66
150677,2640
150677,2207
150677,433
150695,107
150695,107
150710,169
150710,169
150756,1171
150756,1171
150765,135
150765,135
150774,543
150774,543
150853,184
150853,184
150941,1221
150941,1123
150941,98
150987,179191
150987,179191
151102,15709
151102,15056
151102,653
151111,37027
151111,27362
151111,9665
151166,6441
151166,6441
151263,6353
151263,4775
151263,1578
151290,7825
151290,7077
151290,748
151306,13121
151306,11914
151306,1207
151324,15926
151324,12998
151324,2928
151333,4910
151333,4649
151333,261
151342,9831
151342,9144
151342,687
151351,50692
151351,39429
151351,11263
151360,7787
151360,7190
151360,597
151379,8063
151379,7303
151379,760
151388,5966
151388,5729
151388,237
151458,449
151458,449
151467,527
151467,527
151494,896
151494,896
151500,542
151500,542
151519,11948
151519,11753
151519,195
151537,51
151537,51
151564,47
151564,47
151607,136
151607,136
151616,928
151616,928
151625,442
151625,442
151652,336
151652,336
151661,1808
151661,1808
151777,1394
151777,1243
151777,151
151786,3669
151786,2969
151786,700
151801,22572
151801,15341
151801,7231
151810,639
151810,570
151810,69
151829,135
151829,135
151865,136
151865,136
151874,72
151874,72
151944,656
151944,656
151962,139
151962,139
152044,114
152044,114
152080,12632
152080,8610
152080,4022
152099,3392
152099,2996
152099,396
152150,88
152150,88
152248,11767
152248,10359
152248,1408
152266,7474
152266,7402
152266,72
152275,298
152275,298
152309,145
152309,145
152318,2412
152318,2282
152318,130
152327,58
152327,58
152336,2814
152336,2179
152336,635
152363,1391
152363,1330
152363,61
152381,1101
152381,893
152381,208
152390,1529
152390,1529
152415,568
152415,568
152451,304
152451,304
152497,338
152497,338
152530,2593
152530,2433
152530,160
152567,2196
152567,2194
152567,2
152600,4999
152600,3501
152600,1498
152628,126
152628,126
152637,22753
152637,22753
152673,912
152673,912
152798,808
152798,591
152798,217
152822,1287
152822,1287
152992,1300
152992,1141
152992,159
153001,3613
153001,3119
153001,494
153074,194
153074,194
153083,284
153083,284
153092,18
153092,18
153108,1694
153108,1694
153126,1306
153126,1038
153126,268
153144,1500
153144,1498
153144,2
153162,1148
153162,1148
153171,51
153171,51
153214,36879
153214,36879
153241,101
153241,101
153250,1675
153250,1586
153250,89
153269,6690
153269,3699
153269,2991
153278,2294
153278,1844
153278,450
153296,1247
153296,1247
153302,206
153302,206
153311,13591
153311,13591
153320,349
153320,293
153320,56
153339,36
153339,36
153366,3403
153366,2320
153366,1083
153375,2466
153375,2424
153375,42
153384,1742
153384,1742
153409,400
153409,366
153409,34
153418,894
153418,836
153418,58
153427,330
153427,330
153445,9144
153445,9144
153463,39
153463,39
153472,6480
153472,6480
153524,7669
153524,7669
153533,3806
153533,3806
153542,17
153542,17
153588,36
153588,36
153597,229
153597,229
153603,36563
153603,29945
153603,6618
153621,695
153621,695
153630,9586
153630,9586
153658,34176
153658,25085
153658,9091
153737,21889
153737,21889
153746,111
153746,111
153764,145
153764,145
153773,132
153773,132
153782,114
153782,114
153825,1721
153825,1632
153825,89
153834,2505
153834,2505
153861,1527
153861,374
153861,1153
153922,2906
153922,2906
153977,1036
153977,1036
154004,3400
154004,1373
154004,2027
154013,2147
154013,1762
154013,385
154022,119102
154022,104790
154022,14312
154059,4014
154059,4014
154095,14795
154095,11650
154095,3145
154101,1319
154101,1319
154110,7153
154110,7153
154129,2578
154129,2578
154156,1858
154156,1858
154165,98
154165,98
154174,2570
154174,71
154174,2499
154208,199
154208,199
154235,3877
154235,2916
154235,961
154262,265
154262,265
154332,72
154332,72
154341,90
154341,90
154350,2043
154350,1939
154350,104
154378,4040
154378,4040
154396,2101
154396,2101
154448,260
154448,260
154457,75
154457,75
154466,95
154466,95
154493,8985
154493,7269
154493,1716
154518,1817
154518,1817
154527,1791
154527,1791
154536,154
154536,154
154545,63
154545,63
154572,8538
154572,8538
154590,2182
154590,1976
154590,206
154642,4578
154642,4578
154688,4168
154688,2466
154688,1702
154697,16283
154697,16283
154712,2272
154712,2191
154712,81
154721,732
154721,732
154749,568
154749,568
154767,810
154767,810
154776,768
154776,768
154794,154
154794,154
154800,13595
154800,13595
154837,410
154837,107
154837,303
154855,1343
154855,1343
154907,4014
154907,4014
154925,2515
154925,2515
154934,1940
154934,1940
154952,5624
154952,5624
154970,220
154970,220
154998,2620
154998,2620
155007,565
155007,565
155025,7550
155025,4399
155025,3151
155052,1054
155052,1054
155061,16142
155061,13291
155061,2851
155070,298
155070,262
155070,36
155089,3161
155089,2336
155089,825
155098,3203
155098,3203
155104,2971
155104,2971
155140,930
155140,930
155159,109
155159,109
155177,478
155177,478
155186,5086
155186,5086
155195,9679
155195,9679
155201,1540
155201,1540
155210,29734
155210,29734
155283,1324
155283,1324
155292,9778
155292,9778
155308,24
155308,24
155317,30450
155317,21059
155317,9391
155335,5179
155335,3643
155335,1536
155353,68
155353,68
155399,27870
155399,22228
155399,5642
155414,934
155414,795
155414,139
155423,1882
155423,1882
155441,88
155441,88
155450,3359
155450,3359
155487,1160
155487,1160
155496,405
155496,405
155511,682
155511,663
155511,19
155520,4234
155520,1901
155520,2333
155566,3792
155566,3792
155593,1150
155593,1150
155618,762
155618,762
155627,573
155627,550
155627,23
155636,1101
155636,462
155636,639
155681,8662
155681,6913
155681,1749
155715,2285
155715,2285
155812,1941
155812,1070
155812,871
155830,904
155830,904
155858,2632
155858,2632
155867,66
155867,66
155900,3245
155900,2515
155900,730
155937,719
155937,719
155973,841
155973,815
155973,26
156082,8085
156082,7096
156082,989
156107,5238
156107,5238
156125,16967
156125,13461
156125,3506
156134,1707
156134,1707
156189,633
156189,633
156213,1985
156213,1672
156213,313
156222,1705
156222,1705
156231,4756
156231,4756
156277,133
156277,133
156286,3969
156286,2823
156286,1146
156295,1726
156295,1726
156310,590
156310,590
156338,6622
156338,6622
156356,1119
156356,1092
156356,27
156365,4270
156365,3702
156365,568
156392,16698
156392,16698
156408,1395
156408,1395
156417,191
156417,191
156426,372
156426,372
156444,55
156444,55
156471,1505
156471,1505
156541,6367
156541,2260
156541,4107
156620,19158
156620,16142
156620,3016
156648,9818
156648,9818
156727,1794
156727,1794
156745,1594
156745,1105
156745,489
156754,110
156754,110
156790,4480
156790,4480
156842,306
156842,306
156851,3564
156851,3564
156860,5101
156860,5101
156903,165
156903,165
156921,18375
156921,18375
156949,37
156949,37
156967,232
156967,232
157021,2260
157021,2260
157030,83
157030,83
157058,3185
157058,2983
157058,202
157076,718
157076,718
157085,30212
157085,22551
157085,7661
157100,636
157100,596
157100,40
157207,121
157207,121
157216,3010
157216,2335
157216,675
157270,574
157270,574
157289,25286
157289,18548
157289,6738
157298,209
157298,209
157304,6643
157304,6643
157331,5338
157331,5338
157377,1670
157377,1526
157377,144
157386,12930
157386,11092
157386,1838
157401,12509
157401,10128
157401,2381
157438,6606
157438,6606
157447,17589
157447,14465
157447,3124
157456,42
157456,42
157465,248
157465,248
157483,9606
157483,9606
157508,123
157508,123
157535,2420
157535,1945
157535,475
157553,6994
157553,6994
157599,2473
157599,2473
157614,161
157614,161
157632,866
157632,846
157632,20
157650,256
157650,256
157669,166
157669,166
157678,235
157678,235
157696,685
157696,685
157711,9919
157711,9919
157739,7103
157739,7103
157748,4318
157748,841
157748,3477
157757,2535
157757,1421
157757,1114
157766,930
157766,930
157793,6621
157793,4900
157793,1721
157809,1916
157809,1792
157809,124
157818,1093
157818,1093
157827,122
157827,122
157863,1417
157863,888
157863,529
157951,24302
157951,20420
157951,3882
158088,3179
158088,3179
158158,126
158158,126
158246,328
158246,328
158325,108
158325,108
158334,32
158334,32
158343,82
158343,82
158352,3117
158352,3117
158431,11787
158431,11787
158440,183
158440,183
158477,720
158477,615
158477,105
158538,52
158538,52
158617,1006
158617,1006
158644,103
158644,103
158662,25488
158662,25488
158723,343
158723,343
158778,70
158778,70
158787,136
158787,136
158802,1289
158802,1289
158884,3742
158884,3742
159009,5746
159009,4649
159009,1097
159027,63
159027,63
159197,1046
159197,1046
159319,53
159319,53
159328,77
159328,77
159373,3203
159373,1080
159373,2123
159382,2822
159382,2822
159391,32843
159391,26523
159391,6320
159407,3386
159407,3386
159416,5166
159416,4437
159416,729
159513,258
159513,258
159522,221
159522,221
159531,61
159531,61
159568,1446
159568,1124
159568,322
159601,29
159601,29
159647,12804
159647,10601
159647,2203
159656,5343
159656,3235
159656,2108
159717,9502
159717,8404
159717,1098
159939,11397
159939,8703
159939,2694
159948,3501
159948,1459
159948,2042
159966,7754
159966,6853
159966,901
159993,9903
159993,8122
159993,1781
160010,4622
160010,4622
160029,185
160029,185
160038,11129
160038,9604
160038,1525
160065,1171
160065,958
160065,213
160074,2221
160074,1858
160074,363
160117,53
160117,53
160126,48
160126,48
160135,35
160135,35
160199,94
160199,94
160320,1721
160320,1721
160409,134
160409,134
160445,161
160445,161
160472,53
160472,53
160481,3974
160481,3974
160524,585
160524,585
160579,4519
160579,4519
160597,126
160597,126
160612,17814
160612,16232
160612,1582
160621,8020
160621,6785
160621,1235
160630,3204
160630,2682
160630,522
160649,4141
160649,4141
160658,18816
160658,17002
160658,1814
160667,4228
160667,4228
160755,14641
160755,9217
160755,5424
160904,3495
160904,2826
160904,669
160913,9400
160913,9400
160940,1640
160940,1593
160940,47
160959,441
160959,393
160959,48
160977,1916
160977,1916
160995,798
160995,798
161004,1963
161004,1963
161022,268
161022,268
161077,4071
161077,4071
161086,2039
161086,2039
161138,4228
161138,4228
161165,3416
161165,2667
161165,749
161192,3474
161192,3474
161208,166
161208,166
161217,6204
161217,6204
161226,2470
161226,2132
161226,338
161235,1600
161235,1600
161244,1217
161244,1217
161253,12860
161253,10196
161253,2664
161299,1033
161299,1006
161299,27
161341,1784
161341,1784
161457,9679
161457,5468
161457,4211
161484,1401
161484,1401
161493,482
161493,482
161509,441
161509,395
161509,46
161518,4991
161518,2957
161518,2034
161527,377
161527,377
161545,9286
161545,9286
161554,11460
161554,8871
161554,2589
161563,1745
161563,1530
161563,215
161572,574
161572,574
161581,589
161581,589
161615,54
161615,54
161651,72
161651,72
161688,3933
161688,3933
161767,23309
161767,23309
161776,570
161776,570
161800,409
161800,409
161855,109
161855,109
161864,7995
161864,7995
161873,7530
161873,4060
161873,3470
162007,6309
162007,4884
162007,1425
162061,1072
162061,483
162061,589
162104,3161
162104,3161
162122,11924
162122,11924
162168,3381
162168,3381
162210,1436
162210,1189
162210,247
162283,4102
162283,3483
162283,619
162335,104
162335,104
162371,770
162371,770
162557,8535
162557,8535
162584,6355
162584,5325
162584,1030
162609,905
162609,905
162654,2909
162654,1523
162654,1386
162681,1410
162681,1339
162681,71
162690,6757
162690,6757
162706,9504
162706,9504
162760,2639
162760,1470
162760,1169
162779,14210
162779,14210
162830,95
162830,95
162928,25553
162928,7510
162928,18043
162982,104
162982,104
163028,1091
163028,1091
163046,6423
163046,4097
163046,2326
163107,39
163107,39
163204,61210
163204,42496
163204,18714
163259,6921
163259,944
163259,5977
163268,16182
163268,12869
163268,3313
163286,43086
163286,31196
163286,11890
163295,2632
163295,2252
163295,380
163338,4909
163338,4114
163338,795
163347,1201
163347,1201
163408,233
163408,233
163426,36236
163426,36236
163453,8396
163453,6931
163453,1465
163462,2539
163462,1886
163462,653
163532,581
163532,374
163532,207
163541,739
163541,739
163578,3945
163578,1506
163578,2439
163657,19176
163657,19176
163736,1079
163736,1079
163754,119
163754,119
163815,166
163815,166
163851,9679
163851,8808
163851,871
163912,1971
163912,1928
163912,43
163921,1622
163921,1549
163921,73
163976,541
163976,452
163976,89
164058,714
164058,714
164076,25897
164076,21171
164076,4726
164085,1006
164085,1006
164100,384
164100,384
164155,4565
164155,4565
164173,5097
164173,4399
164173,698
164216,1632
164216,1572
164216,60
164270,4175
164270,1828
164270,2347
164313,4508
164313,4508
164368,720
164368,720
164438,1514
164438,1136
164438,378
164447,4821
164447,1680
164447,3141
164465,1898
164465,1898
164474,378
164474,378
164492,1839
164492,1305
164492,534
164535,48
164535,48
164562,3051
